isic_id,lesion_id,diagnosis_3,binary_label,label,image_path
synthetic_diff_00234,synthetic_diff_00234,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00234.png
synthetic_diff_00235,synthetic_diff_00235,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00235.png
synthetic_diff_00236,synthetic_diff_00236,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00236.png
synthetic_diff_00237,synthetic_diff_00237,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00237.png
synthetic_diff_00238,synthetic_diff_00238,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00238.png
synthetic_diff_00239,synthetic_diff_00239,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00239.png
synthetic_diff_00240,synthetic_diff_00240,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00240.png
synthetic_diff_00241,synthetic_diff_00241,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00241.png
synthetic_diff_00242,synthetic_diff_00242,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00242.png
synthetic_diff_00243,synthetic_diff_00243,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00243.png
synthetic_diff_00244,synthetic_diff_00244,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00244.png
synthetic_diff_00245,synthetic_diff_00245,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00245.png
synthetic_diff_00246,synthetic_diff_00246,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00246.png
synthetic_diff_00247,synthetic_diff_00247,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00247.png
synthetic_diff_00248,synthetic_diff_00248,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00248.png
synthetic_diff_00249,synthetic_diff_00249,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00249.png
synthetic_diff_00250,synthetic_diff_00250,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00250.png
synthetic_diff_00251,synthetic_diff_00251,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00251.png
synthetic_diff_00252,synthetic_diff_00252,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00252.png
synthetic_diff_00253,synthetic_diff_00253,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00253.png
synthetic_diff_00254,synthetic_diff_00254,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00254.png
synthetic_diff_00255,synthetic_diff_00255,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00255.png
synthetic_diff_00256,synthetic_diff_00256,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00256.png
synthetic_diff_00257,synthetic_diff_00257,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00257.png
synthetic_diff_00258,synthetic_diff_00258,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00258.png
synthetic_diff_00259,synthetic_diff_00259,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00259.png
synthetic_diff_00260,synthetic_diff_00260,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00260.png
synthetic_diff_00261,synthetic_diff_00261,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00261.png
synthetic_diff_00262,synthetic_diff_00262,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00262.png
synthetic_diff_00263,synthetic_diff_00263,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00263.png
synthetic_diff_00264,synthetic_diff_00264,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00264.png
synthetic_diff_00265,synthetic_diff_00265,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00265.png
synthetic_diff_00266,synthetic_diff_00266,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00266.png
synthetic_diff_00267,synthetic_diff_00267,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00267.png
synthetic_diff_00268,synthetic_diff_00268,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00268.png
synthetic_diff_00269,synthetic_diff_00269,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00269.png
synthetic_diff_00270,synthetic_diff_00270,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00270.png
synthetic_diff_00271,synthetic_diff_00271,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00271.png
synthetic_diff_00272,synthetic_diff_00272,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00272.png
synthetic_diff_00273,synthetic_diff_00273,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00273.png
synthetic_diff_00274,synthetic_diff_00274,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00274.png
synthetic_diff_00275,synthetic_diff_00275,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00275.png
synthetic_diff_00276,synthetic_diff_00276,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00276.png
synthetic_diff_00277,synthetic_diff_00277,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00277.png
synthetic_diff_00278,synthetic_diff_00278,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00278.png
synthetic_diff_00279,synthetic_diff_00279,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00279.png
synthetic_diff_00280,synthetic_diff_00280,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00280.png
synthetic_diff_00281,synthetic_diff_00281,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00281.png
synthetic_diff_00282,synthetic_diff_00282,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00282.png
synthetic_diff_00283,synthetic_diff_00283,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00283.png
synthetic_diff_00284,synthetic_diff_00284,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00284.png
synthetic_diff_00285,synthetic_diff_00285,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00285.png
synthetic_diff_00286,synthetic_diff_00286,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00286.png
synthetic_diff_00287,synthetic_diff_00287,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00287.png
synthetic_diff_00288,synthetic_diff_00288,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00288.png
synthetic_diff_00289,synthetic_diff_00289,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00289.png
synthetic_diff_00290,synthetic_diff_00290,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00290.png
synthetic_diff_00291,synthetic_diff_00291,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00291.png
synthetic_diff_00292,synthetic_diff_00292,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00292.png
synthetic_diff_00293,synthetic_diff_00293,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00293.png
synthetic_diff_00294,synthetic_diff_00294,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00294.png
synthetic_diff_00295,synthetic_diff_00295,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00295.png
synthetic_diff_00296,synthetic_diff_00296,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00296.png
synthetic_diff_00297,synthetic_diff_00297,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00297.png
synthetic_diff_00298,synthetic_diff_00298,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00298.png
synthetic_diff_00299,synthetic_diff_00299,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00299.png
synthetic_diff_00300,synthetic_diff_00300,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00300.png
synthetic_diff_00301,synthetic_diff_00301,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00301.png
synthetic_diff_00302,synthetic_diff_00302,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00302.png
synthetic_diff_00303,synthetic_diff_00303,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00303.png
synthetic_diff_00304,synthetic_diff_00304,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00304.png
synthetic_diff_00305,synthetic_diff_00305,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00305.png
synthetic_diff_00306,synthetic_diff_00306,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00306.png
synthetic_diff_00307,synthetic_diff_00307,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00307.png
synthetic_diff_00308,synthetic_diff_00308,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00308.png
synthetic_diff_00309,synthetic_diff_00309,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00309.png
synthetic_diff_00310,synthetic_diff_00310,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00310.png
synthetic_diff_00311,synthetic_diff_00311,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00311.png
synthetic_diff_00312,synthetic_diff_00312,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00312.png
synthetic_diff_00313,synthetic_diff_00313,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00313.png
synthetic_diff_00314,synthetic_diff_00314,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00314.png
synthetic_diff_00315,synthetic_diff_00315,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00315.png
synthetic_diff_00316,synthetic_diff_00316,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00316.png
synthetic_diff_00317,synthetic_diff_00317,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00317.png
synthetic_diff_00318,synthetic_diff_00318,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00318.png
synthetic_diff_00319,synthetic_diff_00319,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00319.png
synthetic_diff_00320,synthetic_diff_00320,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00320.png
synthetic_diff_00321,synthetic_diff_00321,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00321.png
synthetic_diff_00322,synthetic_diff_00322,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00322.png
synthetic_diff_00323,synthetic_diff_00323,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00323.png
synthetic_diff_00324,synthetic_diff_00324,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00324.png
synthetic_diff_00325,synthetic_diff_00325,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00325.png
synthetic_diff_00326,synthetic_diff_00326,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00326.png
synthetic_diff_00327,synthetic_diff_00327,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00327.png
synthetic_diff_00328,synthetic_diff_00328,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00328.png
synthetic_diff_00329,synthetic_diff_00329,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00329.png
synthetic_diff_00330,synthetic_diff_00330,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00330.png
synthetic_diff_00331,synthetic_diff_00331,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00331.png
synthetic_diff_00332,synthetic_diff_00332,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00332.png
synthetic_diff_00333,synthetic_diff_00333,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00333.png
synthetic_diff_00334,synthetic_diff_00334,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00334.png
synthetic_diff_00335,synthetic_diff_00335,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00335.png
synthetic_diff_00336,synthetic_diff_00336,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00336.png
synthetic_diff_00337,synthetic_diff_00337,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00337.png
synthetic_diff_00338,synthetic_diff_00338,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00338.png
synthetic_diff_00339,synthetic_diff_00339,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00339.png
synthetic_diff_00340,synthetic_diff_00340,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00340.png
synthetic_diff_00341,synthetic_diff_00341,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00341.png
synthetic_diff_00342,synthetic_diff_00342,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00342.png
synthetic_diff_00343,synthetic_diff_00343,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00343.png
synthetic_diff_00344,synthetic_diff_00344,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00344.png
synthetic_diff_00345,synthetic_diff_00345,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00345.png
synthetic_diff_00346,synthetic_diff_00346,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00346.png
synthetic_diff_00347,synthetic_diff_00347,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00347.png
synthetic_diff_00348,synthetic_diff_00348,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00348.png
synthetic_diff_00349,synthetic_diff_00349,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00349.png
synthetic_diff_00350,synthetic_diff_00350,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00350.png
synthetic_diff_00351,synthetic_diff_00351,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00351.png
synthetic_diff_00352,synthetic_diff_00352,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00352.png
synthetic_diff_00353,synthetic_diff_00353,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00353.png
synthetic_diff_00354,synthetic_diff_00354,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00354.png
synthetic_diff_00355,synthetic_diff_00355,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00355.png
synthetic_diff_00356,synthetic_diff_00356,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00356.png
synthetic_diff_00357,synthetic_diff_00357,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_00357.png
